Player ID,Name,Position,Club,Nat,Height,Weight,Age,Transfer Value,Cro,Dri,Fre,Fin,Fir,Fla,Lon,OtB,Pas,Vis,Acc,Ant,Hea,Jum,Mar,Pac,Pos,Sta,Str,Tck,Agi,Bal,Aer,Cmd,Com,Ecc,Han,Kic,1v1,Ref,TRO,Pun,Thr,Agg,Bra,Cmp,Cnt,Dec,Det,Ldr,Tea,Wor,Cor,L Th,Pen,Tec,Best Pos,Best Role,Best Duty,Agreed Playing Time,F/PT,Wage,Expires
740,Ollie Morgan,D (RL),Bournemouth,ENG,179 cm,68 kg,18,95000.0,5,4,1,2,9,5,1,4,5,5,11,7,5,5,5,7,7,10,5,8,8,5,1,1,2,1,1,2,2,2,2,2,4,12,5,3,6,12,9,6,5,6,3,3,1,5,D (RL),Full-Back,Defend,Youngster,Full Time,250.0,30/6/2024
741,James Morris,D/WB (L),Watford,ENG,183 cm,76 kg,23,1100000.0,13,6,8,11,7,6,11,14,11,12,15,12,10,10,11,14,12,13,10,11,10,9,1,3,3,1,1,1,2,2,1,2,3,8,10,8,13,11,12,11,10,12,10,10,8,12,D/WB (RL),Full-Back,Defend,Squad Player,Full Time,2300.0,30/6/2024
742,Sam Morris,GK,Watford,ENG,184 cm,70 kg,18,18000.0,1,3,5,1,1,2,1,3,5,5,11,9,1,10,3,12,4,3,5,1,6,6,9,6,8,5,10,7,10,13,5,13,7,15,12,6,6,13,18,7,6,5,3,2,2,1,GK,Goalkeeper,Defend,Youngster,Full Time,250.0,30/6/2025
743,Elijah Morrison,WB/M/AM (L),Bristol City,ENG,183 cm,77 kg,19,170000.0,11,13,6,10,9,16,9,9,10,10,13,8,6,5,8,11,9,10,8,9,10,10,1,1,2,2,1,3,3,1,2,1,1,10,8,10,10,12,10,5,9,10,4,9,3,12,"M/AM (RL), ST (RL)",Winger,Attack,Future Prospect,Full Time,400.0,30/6/2025
744,Federico Mosca,GK,Udinese,ITA,192 cm,82 kg,19,75000.0,2,1,8,1,1,1,1,3,8,5,9,7,1,14,3,8,8,4,5,1,11,6,9,11,5,5,8,12,9,8,5,14,9,9,11,6,6,12,14,9,6,5,4,3,3,5,GK,Goalkeeper,Defend,Youngster,Full Time,400.0,30/6/2024
745,Giulio Mosca,ST (C),Udinese,ITA,179 cm,68 kg,17,50000.0,2,12,3,12,11,8,4,12,4,4,12,4,5,5,2,11,2,9,4,1,10,1,1,2,1,1,3,2,2,1,1,3,2,11,6,7,2,6,17,7,3,4,3,1,5,7,ST (C),Poacher,Attack,Youngster,Youth Contract,250.0,30/6/2025
746,Devlan Moses,ST (C),Sheffield Wednesday,ENG,180 cm,75 kg,19,18000.0,8,9,5,11,6,9,6,7,6,4,13,10,10,8,2,11,3,10,10,9,8,6,2,2,3,2,3,2,1,1,3,2,3,6,3,10,4,10,4,1,5,11,5,2,11,9,ST (C),Poacher,Attack,Youngster,Full Time,450.0,30/6/2024
747,Yerson Mosquera,D (C),Wolves,COL,188 cm,84 kg,24,12000000.0,5,9,6,8,11,11,10,10,12,10,12,13,15,15,12,14,13,13,14,14,12,10,3,3,2,1,2,3,3,4,4,2,2,10,12,11,12,11,12,8,11,11,4,10,7,12,D (C),Wide Centre-Back,Defend,Squad Player,Full Time,9250.0,30/6/2028
748,Koby Mottoh,M/AM (RL),Bournemouth,ENG,175 cm,71 kg,18,140000.0,9,10,5,8,9,11,7,7,9,8,12,8,5,6,4,12,9,8,9,5,7,7,3,3,2,3,2,3,2,1,1,1,3,4,5,8,6,8,8,5,7,9,4,3,4,9,"M/AM (RL), ST (RL)",Winger,Support,Youngster,Youth Contract,65.0,30/6/2024
749,Alex Mowatt,"DM, M (C)",West Brom,ENG,177 cm,71 kg,30,4600000.0,12,12,13,10,14,12,14,13,12,13,9,12,10,11,10,12,12,16,11,11,12,12,3,1,2,3,1,1,3,3,1,2,3,12,13,15,14,13,15,13,14,15,13,6,12,14,"DM, M (C)",Deep Lying Playmaker,Support,Regular Starter,Full Time,23500.0,30/6/2024
750,Corbin Mthunzi,"D (C), DM",Ipswich Town,ENG,187 cm,77 kg,18,300000.0,4,3,2,1,6,5,5,4,9,6,11,6,12,10,10,10,10,5,6,12,10,6,3,2,1,2,1,3,3,3,2,2,3,7,7,5,2,12,13,7,4,6,1,3,2,4,D (C),Central Defender,Defend,Youngster,Youth Contract,250.0,30/6/2024
751,Ashton Muir,AM (RL),Man City,SCO,177 cm,66 kg,19,475000.0,11,9,6,8,10,12,7,9,10,7,13,5,6,5,2,13,4,9,3,7,13,6,2,1,2,3,1,1,2,1,1,2,1,6,3,8,4,7,13,11,7,12,8,2,6,12,"M/AM (RL), ST (RL)",Winger,Support,Youngster,Full Time,3500.0,30/6/2024
752,Divine Mukasa,M/AM (C),Man City,ENG,178 cm,61 kg,15,2000000.0,7,14,7,9,14,10,9,11,10,15,9,5,6,5,7,9,5,5,4,9,7,8,2,4,2,3,2,2,3,2,1,3,1,14,8,8,8,15,16,7,14,9,7,3,2,11,"M (C), AM (RLC), ST (RL)",Central Midfielder,Support,Youngster,Youth Contract,250.0,30/6/2027
753,Trai-Varn Mulley,M/AM (R),Aston Villa,ENG,176 cm,66 kg,18,275000.0,11,11,6,8,9,13,7,12,10,7,11,9,4,4,4,10,6,10,4,7,11,7,3,2,1,3,4,2,1,3,3,2,2,15,7,4,3,11,7,9,7,12,8,3,5,13,"M/AM (RL), ST (RL)",Winger,Attack,Youngster,Youth Contract,65.0,30/6/2024
754,Josh Mullins,D (C),Watford,ENG,186 cm,77 kg,19,14000.0,2,1,1,3,3,5,1,3,4,1,12,8,4,6,11,12,8,4,7,9,12,4,2,3,1,1,1,3,1,3,2,4,3,10,6,2,6,10,11,12,3,4,3,1,3,3,D (C),Central Defender,Cover,Youngster,Full Time,375.0,30/6/2024
755,Abdul Mumin,D (C),Rayo Vallecano,GHA,188 cm,80 kg,27,9200000.0,5,12,5,6,12,15,6,8,13,12,14,13,13,15,15,16,14,13,14,13,14,13,3,1,3,2,1,2,3,2,3,1,2,13,15,12,13,12,13,4,13,12,5,10,6,13,D (C),Wide Centre-Back,Defend,Regular Starter,Full Time,7500.0,30/6/2024
756,Anthony Munda,M (C),Newcastle,ENG,178 cm,61 kg,18,60000.0,1,5,2,5,12,5,6,6,13,8,11,6,4,5,6,13,4,6,3,5,11,5,3,2,1,1,3,2,2,4,2,3,2,13,6,5,4,11,8,6,6,11,4,1,1,7,M (C),Central Midfielder,Support,Youngster,Full Time,250.0,30/6/2024
757,Madou Murcia,D (LC),Barcelona,ESP,185 cm,68 kg,17,300000.0,7,3,1,1,6,5,3,3,6,4,13,11,9,11,7,11,12,6,4,12,11,6,1,3,1,3,2,1,3,3,2,1,1,8,8,6,5,13,12,3,5,6,4,5,5,5,D (C),Central Defender,Cover,Youngster,Full Time,300.0,30/6/2026
758,Vedat Muriqi,ST (C),Mallorca,KOS,194 cm,92 kg,31,0.0,9,10,3,14,12,12,12,15,11,13,10,16,17,17,8,11,11,16,18,7,10,16,2,1,1,1,2,2,2,4,3,3,3,16,18,13,15,14,17,12,19,19,4,3,15,11,ST (C),Target Forward,Support,Important Player,Full Time,105000.0,30/6/2027
759,Alex Murphy,"D (LC), WB (L)",Newcastle,IRL,187 cm,76 kg,21,650000.0,11,11,6,4,12,11,5,9,11,11,12,10,12,11,9,13,10,13,10,12,11,12,2,1,3,3,3,4,1,1,3,1,1,11,11,11,10,10,13,4,12,12,4,8,3,12,D/WB (RL),Wing-Back,Support,Youngster,Full Time,925.0,30/6/2025
760,Jacob Murphy,M/AM (RL),Newcastle,ENG,179 cm,74 kg,30,10500000.0,14,15,13,11,13,13,11,12,11,12,15,13,4,7,7,16,8,12,10,8,14,13,3,3,2,1,1,2,2,1,2,1,2,9,11,11,10,12,15,6,11,18,12,5,5,13,"M/AM (RL), ST (RL)",Winger,Support,Fringe Player,Full Time,41000.0,30/6/2025
761,Jan Mutavcic,GK,Udinese,SVN,186 cm,72 kg,17,85000.0,1,1,2,3,1,2,3,2,9,1,5,2,1,8,3,7,9,3,3,2,6,4,12,10,5,5,12,7,5,12,7,12,2,5,8,1,7,12,10,5,4,3,1,1,3,1,GK,Goalkeeper,Defend,Youngster,Youth Contract,250.0,30/6/2025
762,Yvon Mvogo,GK,Lorient,SUI,189 cm,90 kg,31,0.0,2,2,7,1,10,12,2,1,8,9,14,15,7,15,1,13,8,12,15,1,16,13,15,10,11,15,12,16,14,15,18,12,13,12,16,13,9,9,13,13,13,12,4,1,3,10,GK,Sweeper Keeper,Attack,Important Player,Full Time,16000.0,30/6/2025
763,Amin Nabizada,AM (RL),Watford,ENG,177 cm,60 kg,18,75000.0,7,9,5,7,13,13,6,7,5,5,13,7,5,8,4,13,5,7,2,5,11,3,3,1,2,2,2,2,1,1,2,3,1,11,1,3,5,7,12,9,7,12,4,5,2,8,"M/AM (RL), ST (RL)",Winger,Attack,Youngster,Full Time,250.0,30/6/2025
764,Federico Nardin,D (C),Roma,ITA,182 cm,72 kg,18,100000.0,1,1,1,1,2,5,1,3,6,1,8,4,8,8,13,10,11,7,5,11,12,6,2,2,1,2,4,1,2,2,1,2,2,9,8,1,7,13,5,9,5,6,2,1,1,3,D (C),Central Defender,Cover,Youngster,Youth Contract,250.0,30/6/2024
765,Manuel Nardozi,"AM (RL), ST (C)",Roma,ITA,184 cm,73 kg,19,100000.0,10,8,4,11,7,11,4,6,11,5,11,4,5,5,1,12,2,6,4,4,12,4,3,1,3,4,3,2,2,1,4,1,3,13,5,5,4,6,17,9,4,5,5,3,1,10,"M/AM (RL), ST (RL)",Winger,Support,Youngster,Full Time,475.0,30/6/2024
766,Adler Nascimento,"M (L), AM (RL)",Crystal Palace,POR,183 cm,70 kg,20,55000.0,10,12,8,8,9,14,8,10,8,9,13,7,6,10,6,13,6,8,7,5,12,11,3,1,2,1,2,1,2,1,2,3,2,8,6,9,7,8,9,8,11,10,7,5,7,8,"M/AM (RL), ST (RL)",Winger,Attack,Youngster,Full Time,1100.0,30/6/2024
767,Javier Navarro,GK,Real Madrid,ESP,186 cm,76 kg,18,95000.0,2,2,3,3,1,3,2,2,8,4,10,6,1,10,3,8,10,2,5,2,10,5,5,12,9,5,10,10,7,12,5,8,3,7,11,5,10,10,13,8,5,4,1,2,1,4,GK,Goalkeeper,Defend,Youngster,Full Time,300.0,30/6/2024
768,Seb Naylor,D (L),Man City,ENG,181 cm,71 kg,19,700000.0,11,5,4,1,5,9,2,5,7,5,13,6,3,10,7,13,9,9,5,11,13,4,2,1,2,2,2,3,2,3,3,3,2,13,8,5,9,13,6,2,6,6,6,5,2,7,D (RL),Full-Back,Defend,Youngster,Full Time,3500.0,30/6/2024
769,Joel Ndala,AM (RL),Hull City,ENG,178 cm,67 kg,19,1300000.0,7,17,8,5,11,14,6,9,7,6,16,10,4,7,4,17,4,6,5,3,16,8,1,2,2,1,3,1,1,2,2,3,4,8,6,5,3,4,11,3,5,7,8,5,8,12,"M/AM (RL), ST (RL)",Winger,Attack,-,Full Time,3500.0,30/6/2024
770,Tommy Neale,M (C),Leicester,ENG,165 cm,56 kg,19,60000.0,3,6,6,5,11,5,6,8,14,11,13,7,6,3,10,11,5,7,1,6,11,5,1,1,3,2,1,2,2,1,4,4,1,10,4,5,7,13,8,5,8,12,6,1,2,9,M (C),Central Midfielder,Support,Youngster,Full Time,650.0,30/6/2024
771,Sean Neave,ST (C),Newcastle,ENG,178 cm,66 kg,18,55000.0,3,11,4,13,6,10,5,9,5,5,12,9,9,6,1,11,5,3,6,1,9,4,2,2,2,2,3,1,4,2,3,1,1,11,2,7,3,5,2,2,4,5,2,3,4,8,ST (C),Poacher,Attack,Youngster,Full Time,200.0,30/6/2024
772,Paul Nebel,"M (C), AM (RLC)",Mainz 05,GER,169 cm,66 kg,22,52000000.0,13,14,14,10,14,16,10,12,14,14,14,12,6,6,9,13,9,17,8,12,17,10,1,3,3,2,1,1,1,1,2,4,1,14,12,12,11,11,15,10,13,16,15,7,14,15,"M/AM (RL), ST (RL)",Winger,Support,Important Player,Full Time,5750.0,30/6/2025
773,Dan Neil,"DM, M/AM (C)",Sunderland,ENG,178 cm,62 kg,23,30000000.0,12,13,9,10,14,12,12,11,15,12,11,11,8,6,10,10,13,15,11,14,12,15,3,4,2,2,2,3,3,1,3,3,1,8,12,13,11,11,14,13,14,14,8,2,10,13,M (C),Box To Box Midfielder,Support,Squad Player,Full Time,1700.0,30/6/2024
774,Ben Nelson,D (C),Leicester,ENG,188 cm,80 kg,21,14500000.0,8,12,9,7,12,5,11,7,13,12,12,13,14,15,14,12,13,13,15,13,12,12,2,3,2,3,1,2,2,3,2,1,2,11,12,14,12,11,9,8,14,13,9,6,9,13,D (C),Wide Centre-Back,Defend,Squad Player,Full Time,5750.0,30/6/2025
775,Deago Nelson,D/WB (R),West Brom,ENG,183 cm,74 kg,19,26000.0,10,7,2,1,9,5,6,7,5,9,13,9,8,10,8,12,8,9,5,10,13,4,3,3,3,3,3,1,1,2,2,2,2,5,10,7,13,10,1,2,8,8,4,6,1,6,D (RL),Full-Back,Defend,Youngster,Full Time,600.0,30/6/2024
776,Raekwan Nelson,AM (RL),Bristol City,ENG,178 cm,71 kg,19,750000.0,4,11,1,10,12,6,11,11,5,7,17,3,6,9,1,16,5,10,7,6,14,8,1,1,1,1,1,2,3,3,3,2,1,7,3,6,7,4,13,4,10,9,1,3,5,9,"AM (RL), ST (RL)",Inside Forward,Support,Future Prospect,Full Time,850.0,30/6/2025
777,Victor Nelsson,D (C),Hellas Verona,DEN,185 cm,83 kg,26,10500000.0,6,6,4,5,10,4,5,5,11,10,10,15,10,13,16,11,17,13,14,15,11,14,2,2,4,4,3,1,2,1,2,2,1,13,16,12,16,15,15,14,15,14,3,4,6,10,D (C),Central Defender,Cover,-,Full Time,21000.0,30/6/2025
778,Luca Netz,D/WB (L),Gladbach,GER,184 cm,83 kg,22,7800000.0,13,12,12,8,12,13,9,13,12,12,14,12,9,11,10,15,10,14,12,11,13,12,3,2,1,3,1,2,2,1,2,2,2,8,13,12,10,11,15,7,12,13,15,14,8,13,D/WB (RL),Complete Wing-Back,Support,Regular Starter,Full Time,54000.0,30/6/2024
779,Brooklyn Nfonkeu,M/AM (L),Man City,ENG,177 cm,60 kg,18,475000.0,9,13,5,7,12,12,10,6,11,4,13,3,3,8,2,13,5,7,2,2,13,6,2,2,3,1,2,1,1,2,3,2,1,9,3,12,1,11,14,4,6,11,4,5,7,12,"M/AM (RL), ST (RL)",Winger,Support,Youngster,Full Time,3500.0,30/6/2025
780,Jeremy Ngakia,D/WB (R),Watford,ENG,183 cm,71 kg,24,1300000.0,10,14,5,9,11,12,10,12,12,12,14,10,8,11,10,13,10,13,12,13,12,14,1,1,2,3,4,2,2,4,3,3,2,12,14,12,9,10,12,8,13,15,7,8,7,12,D/WB (RL),Complete Wing-Back,Support,Regular Starter,Full Time,14000.0,30/6/2025
781,Nathan Ngoumou,M/AM (RL),Gladbach,FRA,183 cm,72 kg,25,11000000.0,12,14,8,10,12,14,9,13,11,11,16,12,11,11,7,17,7,11,9,7,14,12,2,1,2,1,1,2,1,1,1,3,2,11,11,11,9,10,13,4,12,13,9,6,8,13,"M/AM (RL), ST (RL)",Winger,Support,Regular Starter,Full Time,23500.0,30/6/2025
782,Tanguy Nianzou,"D (C), DM",Sevilla,FRA,191 cm,85 kg,23,36000000.0,7,12,4,7,12,12,7,10,14,12,12,13,16,16,13,13,14,13,15,13,11,15,2,3,2,1,3,3,1,2,3,2,2,16,14,15,13,13,13,11,14,13,4,5,6,13,D (C),Ball Playing Defender,Defend,Regular Starter,Full Time,93000.0,30/6/2025
783,Josh Nichols,D/WB (RL),Arsenal,ENG,167 cm,59 kg,18,300000.0,12,8,1,6,9,7,1,5,9,5,16,8,7,5,10,14,4,9,6,8,11,5,3,2,3,3,3,2,1,3,3,3,1,5,9,5,7,9,15,11,12,12,3,6,1,11,D/WB (RL),Complete Wing-Back,Support,Youngster,Full Time,250.0,30/6/2024
784,NÃ­colas,GK,Pisa,BRA,190 cm,85 kg,37,275000.0,3,3,6,2,9,6,1,4,10,10,11,12,5,14,1,11,14,14,12,3,12,12,13,12,11,15,14,13,13,13,14,9,11,12,13,12,12,11,14,12,12,12,2,3,3,10,GK,Sweeper Keeper,Defend,First-Choice Goalkeeper,Full Time,7000.0,30/6/2024
785,Andries Noppert,GK,sc Heerenveen,NED,203 cm,87 kg,31,0.0,1,1,9,2,6,15,3,8,9,7,8,12,5,20,2,8,13,12,16,1,11,15,18,14,11,11,14,11,13,14,14,14,11,12,16,12,12,12,16,14,12,14,7,1,4,5,GK,Sweeper Keeper,Defend,Star Player,Full Time,8250.0,30/6/2025
786,Rhys Norrington-Davies,"D (LC), WB (L)",QPR,WAL,181 cm,72 kg,26,6600000.0,13,13,8,7,11,9,5,12,12,10,14,12,11,9,11,13,12,15,13,13,13,13,2,1,1,3,2,1,2,1,3,1,1,16,14,12,11,12,13,8,14,15,10,10,6,12,D/WB (RL),Complete Wing-Back,Defend,-,Full Time,29000.0,30/6/2025
787,Eddy Nsasi,D (C),Fulham,ENG,189 cm,80 kg,19,40000.0,2,1,1,5,7,7,1,6,4,7,6,9,9,12,8,9,14,7,8,9,9,8,3,2,3,3,2,2,1,1,2,1,4,11,9,5,8,7,9,4,7,6,4,5,3,6,D (C),No-Nonsense Centre-Back,Defend,Youngster,Full Time,375.0,30/6/2024
788,Randy Nteka,"DM, M/AM (C), ST (C)",Rayo Vallecano,FRA,189 cm,75 kg,27,4900000.0,8,11,9,12,11,14,11,12,13,14,12,12,14,14,9,13,11,14,15,12,11,9,3,3,3,3,2,3,1,2,2,1,3,14,14,12,13,14,11,15,11,12,7,4,9,12,"M (C), AM (RLC), ST (RL)",Ball Winning Midfielder,Support,Regular Starter,Full Time,5250.0,30/6/2024
789,Alexander NÃ¼bel,GK,Stuttgart,GER,193 cm,88 kg,28,4099999.9999999995,3,2,8,3,11,6,2,2,13,12,8,13,7,17,3,8,13,11,13,1,14,12,15,15,13,10,13,14,16,16,18,10,15,16,15,13,12,12,14,13,12,13,4,2,3,12,GK,Sweeper Keeper,Support,-,Full Time,78000.0,30/6/2027
790,Chibuzo Nwoko,"DM, M (C)",Fulham,ENG,171 cm,64 kg,19,40000.0,6,8,6,8,14,5,10,6,14,10,8,8,6,3,6,6,8,8,3,12,7,10,1,2,1,1,1,3,3,1,1,3,1,10,6,6,7,6,16,11,8,12,6,2,6,14,"DM, M (C)",Central Midfielder,Defend,Youngster,Full Time,475.0,30/6/2024
791,Luke O'Donnell,"AM (RC), ST (C)",Wolves,IRL,173 cm,62 kg,18,80000.0,5,11,3,9,10,9,6,3,5,6,13,2,5,8,3,12,3,4,2,2,11,4,1,3,1,3,3,1,3,3,2,3,1,8,6,3,4,9,16,5,4,6,3,1,1,8,"M/AM (RL), ST (RL)",Winger,Support,Youngster,Youth Contract,250.0,30/6/2024
792,Max O'Leary,GK,Bristol City,IRL,186 cm,80 kg,28,1600000.0,1,1,8,3,14,7,2,1,10,8,10,11,2,12,2,9,14,12,10,1,14,6,12,16,12,6,13,12,11,12,8,15,13,7,12,12,11,11,7,9,8,12,6,2,3,9,GK,Goalkeeper,Defend,Backup,Full Time,2300.0,30/6/2024
793,Nico O'Reilly,"AM (C), ST (C)",Man City,ENG,185 cm,76 kg,20,21000000.0,10,12,10,9,14,11,8,14,13,14,13,10,12,14,9,13,12,12,11,10,13,12,3,1,2,1,1,1,1,3,3,1,3,12,10,10,9,14,14,7,16,13,12,10,12,13,"M (C), AM (RLC), ST (RL)",Advanced Playmaker,Support,Breakthrough Prospect,Full Time,3500.0,30/6/2028
794,Will O'Sullivan,GK,Birmingham,ENG,192 cm,79 kg,20,180000.0,2,3,5,3,1,2,2,2,11,4,12,3,1,11,3,10,8,1,5,2,12,4,9,11,7,5,8,9,10,7,10,8,7,10,15,3,7,10,13,4,4,4,3,1,2,1,GK,Sweeper Keeper,Defend,Youngster,Full Time,450.0,30/6/2024
795,Armando Obispo,"D (C), DM",PSV Eindhoven,NED,186 cm,82 kg,26,5200000.0,7,9,11,5,11,8,7,12,12,13,12,12,15,14,13,13,12,16,13,13,12,13,1,3,2,2,3,2,3,1,3,1,3,12,14,14,13,13,14,12,14,15,7,9,11,12,D (C),Ball Winning Midfielder,Defend,Regular Starter,Full Time,12750.0,30/6/2025
796,Jan Oblak,GK,AtlÃ©tico de Madrid,SVN,189 cm,84 kg,32,0.0,2,2,8,3,12,15,2,2,10,8,11,11,3,13,2,13,16,13,13,1,13,13,15,15,15,4,18,16,16,19,15,9,14,8,13,16,15,15,15,15,12,12,5,3,12,10,GK,Sweeper Keeper,Defend,Important Player,Full Time,375000.0,30/6/2026
797,Matteo Obleac,D (RC),Roma,MDA,188 cm,75 kg,19,120000.0,5,3,1,2,7,5,5,4,6,5,13,8,4,10,12,13,13,4,4,11,12,4,3,3,3,1,1,3,3,1,3,2,2,5,8,2,4,13,8,3,5,6,2,4,1,4,D (RL),Central Defender,Defend,Youngster,Full Time,475.0,30/6/2024
798,Justin Oboavwoduo,"AM (R), ST (C)",Man City,ENG,179 cm,66 kg,18,900000.0,9,9,3,11,13,13,6,10,13,5,13,5,4,6,6,12,6,8,3,7,12,13,3,1,3,3,2,3,1,3,3,1,1,12,3,8,7,8,8,9,7,7,6,6,6,12,"AM (RL), ST (RL)",Winger,Support,Youngster,Full Time,3500.0,30/6/2024
799,Kash Odiase,ST (C),Watford,ENG,187 cm,78 kg,18,75000.0,1,11,2,11,11,13,3,9,3,1,11,8,11,5,1,11,1,4,7,1,10,3,1,1,3,1,1,3,2,3,4,3,3,5,4,10,3,6,10,10,2,3,2,2,7,7,ST (C),Poacher,Attack,Youngster,Full Time,250.0,30/6/2025
800,Connor Ogilvie,"D (LC), WB (L)",Portsmouth,ENG,184 cm,82 kg,29,400000.0,13,10,9,7,10,8,7,11,11,11,11,11,14,12,11,11,13,14,13,12,10,11,1,3,2,3,2,2,1,1,1,1,2,12,13,12,12,11,9,10,13,14,8,11,7,11,D (C),Inverted Full-Back,Defend,Regular Starter,Full Time,5750.0,30/6/2024
801,Chris Ogor,D (LC),Birmingham,ENG,191 cm,80 kg,19,70000.0,7,8,3,6,9,5,8,8,9,8,10,8,9,14,9,10,9,10,8,8,10,9,2,4,3,1,3,3,3,2,2,1,2,11,9,8,8,8,14,7,9,8,4,8,8,9,D (C),Central Defender,Defend,Youngster,Full Time,400.0,30/6/2024
802,Malachi Ogunleye,"DM, M (C)",Bournemouth,ENG,171 cm,64 kg,18,150000.0,5,5,8,9,10,5,10,6,7,6,10,9,8,4,8,8,10,8,7,14,10,8,3,3,3,1,2,3,1,2,2,1,2,15,16,7,6,7,8,10,15,12,8,1,5,9,"DM, M (C)",Ball Winning Midfielder,Defend,Youngster,Full Time,250.0,30/6/2024
803,Joshua Ogunnowo,D (C),Charlton,ENG,186 cm,72 kg,18,80000.0,2,2,1,1,4,5,3,2,4,1,12,7,10,8,12,11,11,5,2,7,10,4,1,1,2,2,2,3,2,1,3,2,1,12,6,2,5,12,12,10,3,4,1,1,1,3,D (C),Central Defender,Cover,Youngster,Youth Contract,65.0,30/6/2024
804,Temple Ojinnaka,"D (C), DM, M (C)",Wolves,ITA,188 cm,79 kg,20,95000.0,1,1,4,3,13,5,5,6,8,7,8,6,6,11,7,8,11,9,6,13,11,6,2,1,2,2,1,1,2,3,3,2,3,7,7,7,3,13,9,12,6,5,2,2,1,10,M (C),Central Midfielder,Support,Youngster,Full Time,575.0,30/6/2024
805,David Okereke,"AM (RL), ST (C)",Cremonese,NGA,181 cm,75 kg,27,5000000.0,9,13,8,13,12,14,13,14,12,11,14,13,11,11,5,14,8,14,12,6,15,14,3,3,2,3,2,2,4,2,3,4,2,13,12,11,10,11,14,8,12,12,5,6,13,13,ST (C),Advanced Forward,Attack,Regular Starter,Full Time,22000.0,30/6/2024
806,Michael Olakigbe,AM (RLC),Brentford,ENG,177 cm,71 kg,21,5400000.0,11,12,6,10,10,14,10,11,10,10,14,10,8,9,5,14,6,10,8,5,12,9,1,2,1,3,3,3,3,1,3,1,2,11,10,10,10,10,13,6,10,12,8,5,9,12,"M/AM (RL), ST (RL)",Winger,Support,Breakthrough Prospect,Full Time,14000.0,30/6/2024
807,Richard Olise,"D (RLC), WB (RL)",Chelsea,ENG,171 cm,60 kg,20,1500000.0,7,8,4,8,8,10,9,9,7,11,15,8,10,7,6,14,6,12,7,7,11,7,3,3,1,3,2,1,1,2,3,1,2,6,8,10,9,8,11,11,9,12,8,7,5,9,D/WB (RL),Wing-Back,Support,Youngster,Full Time,2300.0,30/6/2024
808,Reece Oliver,M (C),Wrexham,ENG,179 cm,72 kg,21,0.0,3,4,5,4,11,5,6,6,11,8,10,6,1,7,11,9,4,7,4,5,10,5,1,1,1,2,1,3,3,1,2,2,1,13,1,9,6,12,10,5,7,12,5,1,2,6,"M (C), AM (RLC), ST (RL)",Central Midfielder,Attack,Youngster,Full Time,400.0,30/6/2024
809,MathÃ­as Olivera,D/WB/M (L),Napoli,URU,184 cm,78 kg,27,9800000.0,14,12,9,9,13,12,10,13,13,11,14,14,15,13,13,14,14,14,14,16,13,15,3,2,3,4,1,3,2,1,2,3,2,11,14,13,13,12,14,11,15,16,11,13,8,12,D/WB (RL),Wing-Back,Defend,Regular Starter,Full Time,57000.0,30/6/2028
810,Gioele Olivo,D (C),Udinese,ITA,182 cm,76 kg,19,100000.0,1,1,1,1,5,5,1,4,5,2,8,11,13,9,13,7,10,4,9,10,10,6,3,2,2,1,2,1,1,1,2,3,2,11,8,3,8,11,13,1,5,6,2,2,4,3,D (C),Central Defender,Defend,Youngster,Full Time,400.0,30/6/2024
811,Tom Olyott,AM (RLC),Fulham,ENG,177 cm,65 kg,19,130000.0,4,8,4,4,11,12,6,9,8,6,12,6,2,3,2,12,1,8,1,4,12,5,2,3,1,4,3,3,2,2,3,3,4,11,6,4,5,8,18,1,5,7,4,4,1,11,"M/AM (RL), ST (RL)",Winger,Support,Youngster,Full Time,475.0,30/6/2024
812,Darryl Ombang,GK,Leeds Utd,ENG,183 cm,75 kg,19,650000.0,2,1,6,1,2,2,1,1,10,4,9,9,1,7,3,9,10,1,6,2,5,7,11,12,8,5,12,9,13,10,5,8,7,14,11,6,11,13,4,9,7,6,3,1,2,3,GK,Goalkeeper,Defend,Future Prospect,Full Time,875.0,30/6/2024
813,Babu Ombok,"DM, M (C)",Brentford,ENG,167 cm,53 kg,16,120000.0,4,1,3,2,11,5,5,3,6,6,12,7,5,1,5,13,4,9,1,11,13,6,3,1,1,1,1,2,1,1,3,1,2,6,4,2,5,13,4,1,7,11,5,1,2,8,M (C),Central Midfielder,Support,Youngster,Youth Contract,250.0,30/6/2025
814,Laolu Omobolaji,AM (L),Crystal Palace,ENG,175 cm,63 kg,17,100000.0,8,12,6,11,11,10,7,12,7,7,11,5,3,8,5,12,4,7,4,6,13,4,1,4,1,3,2,2,3,2,2,3,4,13,4,4,7,6,3,1,7,11,6,6,3,9,"AM (RL), ST (RL)",Inside Forward,Support,Youngster,Youth Contract,250.0,30/6/2025
815,Toby Onanaye,"DM, M (C)",Leicester,ENG,172 cm,68 kg,19,70000.0,4,6,3,5,9,5,5,11,12,7,8,9,5,5,7,9,7,6,6,13,10,14,3,2,2,2,3,2,1,2,1,3,2,15,7,5,3,9,12,6,11,11,6,1,2,10,M (C),Ball Winning Midfielder,Support,Youngster,Full Time,475.0,30/6/2024
